size,mean,std
4750,666.7894736842105,582.3416503942798
4750,667.0105263157894,592.2296050961608
4750,656.5684210526316,572.256855333734
4750,688.7052631578947,590.4541583647234
4750,660.3368421052631,587.4068725388026
4750,660.4105263157895,599.5889292671463
4750,677.7684210526315,597.2343884876722
4750,664.1052631578947,589.0170129556926
4750,675.578947368421,605.3006487244668
4750,664.4526315789474,588.0047129854274
4750,679.8421052631579,589.1166235321183
4750,670.578947368421,583.1883162310144
4750,668.3263157894737,578.0980055702678
4750,670.4631578947368,583.3534598928638
4750,666.4842105263158,600.3199649162173
4750,680.8210526315789,599.5266199076062
4750,671.4947368421052,585.0767628212146
4750,669.4315789473684,587.097493071799
4750,666.3684210526316,577.3204629125031
4750,661.9157894736842,583.2812026198341
4750,669.421052631579,593.7411996723536
4750,664.3789473684211,583.5748123951632
4750,663.9368421052632,569.843446839408
4750,679.5473684210526,587.4952231549776
4750,686.1578947368421,591.1073251162551
4750,660.2315789473685,586.5219061307013
4750,672.9473684210526,602.765335650198
4750,658.5157894736842,580.6417568093881
4750,657.0,572.0654636812487
4750,664.3894736842105,583.9825122604605
4750,681.0631578947368,591.542876686423
4750,661.0421052631579,573.9224854279352
4750,666.1473684210526,597.2950424674833
4750,666.6315789473684,571.2923678197407
4750,681.8842105263158,599.7365450219813
4750,675.0842105263158,586.5292591644134
4750,678.7473684210527,591.1918464721753
4750,675.6,589.5461305105819
4750,670.4736842105264,578.8939425109752
4750,679.5894736842105,587.1238907139543
4750,667.4736842105264,594.0972247581822
4750,668.6,587.434957653768
4750,667.3684210526316,586.3665290338382
4750,655.2526315789473,567.577761302056
4750,661.6105263157895,577.0710399529287
4750,664.4315789473684,583.8570869229375
4750,676.1578947368421,586.5074830731753
4750,658.8315789473684,580.4176382504617
4750,683.0315789473684,600.4563782329777
4750,659.0947368421052,575.0115984859365
4750,664.8736842105263,573.3909613611268
4750,658.5052631578948,579.3083693633336
4750,678.6315789473684,599.5675819443206
4750,678.0631578947368,585.007274997973
4750,672.1894736842105,577.9148051352031
4750,671.2315789473685,595.4876454174976
4750,670.2526315789473,587.6701002293728
4750,667.3368421052631,573.6851898591351
4750,675.6105263157895,588.9306954979703
4750,684.9157894736842,599.6449328895944
4750,668.5052631578948,581.1002970533203
4750,671.0105263157894,586.2769508066059
4750,665.2,578.7568455887061
4750,672.2736842105263,599.5618477750892
4750,657.9368421052632,572.5981011885776
4750,665.3789473684211,584.689583480389
4750,669.0,595.7132390319143
4750,661.2842105263157,578.3261083899199
4750,685.1052631578947,601.5486500636102
4750,662.7368421052631,588.9213013374326
4750,653.0526315789474,563.0398203814541
4750,668.7473684210527,587.4813406832336
4750,666.2315789473685,586.1944253111999
4750,673.1684210526316,592.5196537292258
4750,672.8,583.6023808616345
4750,654.7578947368421,574.3293519775359
4750,661.6947368421053,583.2879323949385
4750,673.0736842105263,587.9332443686061
4750,675.5578947368421,609.9693299587321
4750,667.4105263157895,587.7719123451105
4750,667.0421052631579,601.0268303983823
4750,663.8,576.1931163841
4750,674.6421052631579,590.3349881441442
4750,676.2736842105263,582.8904463665311
4750,698.9263157894737,615.2140447733833
4750,672.6315789473684,588.6330472084693
4750,674.1157894736842,579.1781902545035
4750,671.9473684210526,586.4297843448601
4750,665.0105263157894,581.6328647548047
4750,650.9684210526316,564.0894936953771
4750,672.8526315789474,594.8996990810796
5000,655.36,559.2238106518713
5000,658.73,588.5127756472242
5000,682.54,613.4917671819239
5000,676.95,585.1497222933632
5000,659.51,573.190247561837
5000,673.73,576.7507148673508
5000,647.46,571.0810348803399
5000,673.76,602.2868605573261
5000,661.34,579.5467232242798
5000,661.69,595.8505214397316
5000,672.62,577.9440592306491
5000,673.13,606.8414151160086
5000,662.25,577.334770735316
5000,686.33,614.5645865976985
5000,664.77,588.1847899257511
5000,663.29,578.1581755021717
5000,670.72,588.3967042735709
5000,662.67,564.0318883715706
5000,657.22,572.4856955418187
5000,669.6,593.5552543782255
5000,655.92,564.4005258679337
5000,661.11,574.0967408895473
5000,658.23,581.231250966429
5000,670.82,584.122870293571
5000,671.94,589.980200006746
5000,674.2,594.1400171676706
5000,677.27,612.8815930504031
5000,659.08,580.4563322076864
5000,658.21,576.557105497799
5000,663.53,588.8076418491867
5000,679.17,590.6120648107351
5000,660.66,570.8742106629095
5000,677.29,597.9989597817039
5000,670.48,584.3334404259267
5000,670.42,583.1355104947735
5000,671.94,579.7237586989169
5000,690.02,595.9021728438319
5000,662.76,584.4665793695992
5000,669.49,598.1911399377293
5000,667.2,585.1146554308822
5000,668.6,596.8836067442295
5000,681.09,613.1287889995053
5000,665.49,584.9030346134306
5000,671.03,581.0053692522988
5000,666.65,592.9934885814514
5000,662.74,583.622045848167
5000,665.68,578.9681663096858
5000,669.23,577.1938210861235
5000,668.21,606.414788655422
5000,667.4,598.6261270609562
5000,661.65,570.2532573339673
5000,668.77,579.8872192935451
5000,669.3,587.2967818743774
5000,660.92,588.9064047877217
5000,677.56,588.1321674589819
5000,677.58,600.8205585696948
5000,680.32,590.5190069760667
5000,659.65,581.069167569576
5000,663.09,571.259268546253
5000,675.75,599.8653494743633
5000,675.98,582.9074022518499
5000,660.37,570.0789095379691
5000,672.89,594.5843488522045
5000,663.89,596.9686490093094
5000,655.08,570.6007304586982
5000,668.75,584.7323639922798
5000,668.22,584.0864932524977
5000,663.89,582.4899723600399
5000,675.82,576.3690897333063
5000,678.24,607.5915588617077
5000,669.32,583.7300211570414
5000,678.03,586.6266437010853
5000,669.19,600.5424580327356
5000,669.4,583.4360633351353
5000,673.23,581.2382188913596
5000,672.84,601.7518877411187
5000,669.9,577.0190551446286
5000,682.11,611.1852811545775
5000,681.93,593.1213831080448
5000,654.26,574.1496776973753
5000,676.19,608.7319474941331
5000,654.61,562.104303399289
5000,672.05,608.3241713921944
5000,646.11,558.6120012137226
5000,670.36,593.4546911096078
5000,667.13,585.7431716204637
5000,689.65,603.8802675199778
5000,672.97,579.2891152956354
5000,662.34,583.2107032625516
5000,671.48,598.2930800201519
5000,673.17,585.0843111039638
5000,662.77,569.3017012972998
5000,662.72,574.1116630064224
5000,657.41,571.5816581206923
5000,675.21,593.2022891897839
5000,670.58,593.4336218988608
5000,667.4,590.4347889479412
5000,680.32,579.7850443052149
5000,672.5,589.4715854050983
5000,662.73,590.0029212639544
5000,656.19,567.1562253030464
5000,664.05,579.0285809008049
5000,661.72,567.268579775048
5000,662.8,581.8815687062101
5000,682.28,598.6209164404465
5000,674.35,571.9559226898521
5000,668.72,591.0199333355855
5000,673.66,591.8861414157287
5000,663.5,573.2920285508948
5000,659.57,567.0175615446138
5000,669.03,587.6804906579765
5000,671.72,579.3170475654933
5000,671.05,582.0767969091363
5000,674.3,601.9148693959969
5000,672.72,579.1906435708368
5000,662.52,573.2497270823598
5000,675.14,584.3252351216744
5000,683.12,603.9462439654708
5000,661.27,588.6904849749145
5000,679.19,602.540823430247
5000,670.79,607.2374131260359
5000,681.73,596.7057123071639
5000,684.9,609.8065184958258
5000,666.77,571.2733733511478
5000,658.2,577.432905193322
5000,670.38,587.1964369782909
5000,678.49,605.0833164945138
5000,662.13,570.3852760196393
5000,664.65,576.3782416955033
5000,673.38,596.277096323513
5000,668.55,585.108022077975
5000,659.44,567.8836909086226
5000,666.33,594.3381454189189
5000,676.35,610.797165595912
5000,669.3,604.2420955213233
5000,654.06,560.9451991059376
5000,662.67,592.204332219885
5000,675.7,586.8990628719729
5000,665.49,569.8539812092217
5000,675.54,604.5706810621898
5000,668.97,608.5512625079336
5000,672.66,595.2046071730292
5000,657.59,570.451480758881
5000,669.65,588.4185393918176
5000,672.87,575.5010539521192
5000,673.66,588.9263149155419
5000,663.7,565.3656427481245
5000,674.35,585.9364961324734
5000,666.7,586.0316629671131
5000,664.94,585.7489192478292
5000,675.34,593.1086615452517
5000,674.9,580.8820792553338
5000,658.62,575.0327778483588
5000,665.86,585.8237451657282
5000,690.45,609.937945614142
5000,659.46,578.6212132302098
5000,670.66,603.2190020216539
5000,668.39,588.166054698841
5000,680.15,605.9055021205864
5000,658.3,581.2040175360112
5000,652.96,553.6580518695632
5000,674.57,578.2160626444063
5000,673.8,589.3272096212766
5000,686.06,609.3255914533706
5000,670.11,587.6113408537993
5000,677.21,574.7730994923127
5000,679.51,604.9005371959922
5000,664.65,584.3225800018342
5000,664.87,572.4948760469389
5000,680.79,576.6814336355906
5000,662.36,563.9833600382196
5000,671.31,574.9533754140417
5000,681.92,618.5023149512053
5000,673.06,597.7367617940191
5000,674.74,593.7743109970319
5000,671.03,593.350013988371
5000,674.59,589.3757985360444
5000,666.29,586.5570184560065
5000,665.66,575.580371798761
5000,657.93,578.1302751975544
5000,677.67,596.8717375617646
5000,658.78,578.8487812892068
5000,678.47,606.7676318822553
5000,649.06,553.4339313775403
5000,696.62,635.6261287895583
5000,662.04,580.088819406132
5000,668.23,601.4251134596892
5000,675.3,600.7253199258377
5000,669.7,576.2672210008132
5000,667.9,583.4917223063237
5000,661.59,563.6454310113761
5000,670.29,593.0158647962127
5000,668.2,596.1063327964232
5000,651.19,559.02601361654
5000,668.69,586.1025370189077
5000,661.53,594.5919265344932
5000,658.83,584.8064048041882
5000,671.89,584.8635121975042
5000,664.88,587.3598433669091
5000,652.28,563.070867298247
5000,662.15,578.9791684508174
5000,672.04,579.7751619377981
5000,677.52,607.2574821276392
5000,680.85,608.8692614182457
5000,666.33,582.9089389432967
5000,670.4,589.9057890883934
5000,673.98,590.2998895476774
5000,651.07,564.4194850463615
5000,662.84,588.5874059135142
5000,651.76,562.6436726739224
5000,669.48,572.5657426007951
5000,676.26,609.1768317984524
5000,677.32,600.846584079497
5000,669.57,581.9952878675222
5000,676.87,601.4154164136467
5000,673.0,592.8726676108454
5000,659.38,578.72274501699
5000,652.32,567.9882195961462
5000,675.67,585.0312394223064
5000,669.38,580.9366709031201
5000,681.73,591.3778040305536
5000,669.3,594.4076967873145
5000,652.41,575.8451978613697
5000,664.01,587.8666684716867
5000,665.67,591.4160558354837
5000,674.37,592.8124518766455
5000,678.1,602.7490273737486
5000,676.45,589.6294577953174
5000,682.8,595.3067780564908
5000,666.11,583.4654813268733
5000,665.52,574.9879386561078
5000,661.91,574.9188220088121
5000,667.97,592.9945860629757
5000,675.68,584.6550586456942
5000,670.61,597.7856872659298
5000,690.91,607.8831071020152
5000,683.24,598.7613066990885
5000,670.64,579.9706806382543
5000,671.75,572.247706417422
5000,660.28,563.9515241578837
5000,669.22,588.4127731448392
5000,648.85,571.5279323882604
5000,665.12,590.9411016336569
5000,667.81,584.151781560238
5000,669.47,576.2572508003695
5000,660.96,592.8438904129822
5000,675.58,595.6791616298157
5000,660.69,576.0401235157149
5000,657.84,584.3950157213868
5000,683.14,599.7689058295704
5250,662.0380952380953,577.107597854277
5250,665.9333333333333,594.8692816259907
5250,665.8666666666667,592.1837402548488
5250,673.2857142857143,591.7940152304559
5250,672.0857142857143,597.0397867301438
5250,676.3523809523809,598.9572920771783
5250,676.3428571428572,595.3929127426843
5250,669.2,598.3962121092235
5250,678.3047619047619,594.7410660881002
5250,671.847619047619,592.0254302928032
5250,659.6285714285714,585.6231155524753
5250,667.9809523809524,589.0141235424039
5250,677.0190476190476,593.5117198016819
5250,673.4,585.3623720966924
5250,654.1619047619048,559.6889548381318
5250,666.447619047619,576.9331475830154
5250,670.1428571428571,593.2320501339442
5250,681.0,609.0057861950472
5250,658.3809523809524,576.4416689765118
5250,670.8380952380952,599.5173157483327
5250,674.9428571428572,605.1558213908755
5250,670.2095238095238,593.6354131273006
5250,686.3619047619047,620.0174363724747
5250,669.3619047619047,596.3491087451491
5250,689.3904761904762,610.2394611210398
5250,667.5714285714286,594.1599168596962
5250,677.7333333333333,608.1693101770837
5250,678.2952380952381,602.6764499386529
5250,672.7428571428571,583.1906496828897
5250,662.7904761904762,574.8140269892365
5250,670.1904761904761,594.1572358068847
5250,675.4666666666667,601.4292669754301
5250,680.6380952380953,597.5759545077894
5250,643.3142857142857,554.3018485624308
5250,674.9047619047619,602.2167308616602
5250,660.6666666666666,586.2890018163343
5250,668.1428571428571,579.817605616036
5250,667.2380952380952,584.1020707247521
5250,675.8095238095239,603.0845805837424
5250,672.6666666666666,584.1131114639758
5250,664.552380952381,593.331706487107
5250,680.6095238095238,584.384258698041
5250,666.2,585.821310314884
5250,671.2285714285714,582.3559009524585
5250,676.7238095238096,592.8840968437672
5250,687.0285714285715,613.8328678556272
5250,665.504761904762,575.5242599463971
5250,665.1714285714286,574.6367955523916
5250,668.1619047619048,575.1638710391612
5250,668.7047619047619,588.9592422442688
5250,670.7142857142857,590.9709236951181
5250,671.6285714285714,594.1767535184869
5250,658.1809523809524,577.0171455891539
5250,672.7904761904762,591.8704201047822
5250,655.2571428571429,576.504227524605
5250,661.0666666666667,579.6266494032282
5250,661.4095238095238,576.3954610580697
5250,682.8666666666667,597.0213933578797
5250,675.5904761904762,607.9809551409147
5250,673.8761904761905,595.0293501402638
5250,651.047619047619,578.0680859709698
5250,674.3714285714286,598.9696193447203
5250,679.0285714285715,596.8905213033363
5250,676.552380952381,593.6503056105286
5250,665.7523809523809,582.0902037927403
5250,665.5238095238095,584.9346417740979
5250,663.9238095238095,577.3333063109764
5250,675.1904761904761,587.1636519702249
5250,670.5142857142857,594.6124166096723
5250,677.7619047619048,592.9355867017296
5250,685.6095238095238,599.7881053654436
5250,673.6571428571428,585.0098546759937
5250,663.4190476190477,584.0363863575361
5250,666.3809523809524,586.5534909387433
5250,670.2666666666667,582.7845516576376
5250,661.9428571428572,587.4450220042306
5250,669.7809523809524,602.0786609097705
5250,686.2095238095238,620.4263617751002
5250,668.0761904761905,591.129599765416
5250,675.0095238095238,593.0399889389632
5250,677.9047619047619,597.8225493016424
5250,654.2952380952381,567.6997265290286
5250,656.3714285714286,584.9671339101899
5250,668.7714285714286,599.3317827800726
5250,662.3142857142857,571.4711810304167
5250,656.7619047619048,574.4471383332229
5250,670.4,583.6763878334343
5250,649.6,563.9012341755974
5250,667.2190476190476,594.7866200972513
5250,679.7523809523809,595.2786747310618
5250,669.5428571428571,589.3030432084106
5250,674.7619047619048,594.0516175072993
5250,657.6285714285714,571.1853965910819
5250,678.4095238095238,589.2942056915866
5250,681.6666666666666,600.7721882895564
5250,668.2380952380952,582.0556678304188
5250,662.5333333333333,581.250754292052
5250,668.0095238095238,578.1291171527113
5250,673.8761904761905,594.6482945363682
5250,662.3142857142857,567.4884318399
5250,675.6285714285714,591.7398359662698
5250,682.552380952381,602.992821262684
5250,667.3619047619047,580.767138382453
5250,674.847619047619,584.7728298188375
5250,673.4380952380952,600.3091968994696
5250,662.4380952380952,569.1661055365208
5250,666.3809523809524,582.2438105083501
5250,669.9904761904762,597.383102655129
5250,667.4571428571429,585.6778820278248
5250,670.8952380952381,580.9241885431069
5250,661.4761904761905,576.8834262902209
5250,667.5714285714286,590.4205983815243
5250,685.0380952380953,609.4841288423002
5250,663.1714285714286,579.7834892628184
5250,682.5809523809523,592.2868558706906
5250,671.8666666666667,583.1122911815391
5250,675.5714285714286,584.1558069579735
5250,671.6285714285714,579.6388983815758
5250,669.0571428571428,592.5474998612657
5250,675.0571428571428,586.2985153619667
5250,679.6571428571428,591.837716311642
5250,684.4857142857143,598.3793766226798
5250,664.7904761904762,576.2554029535052
5250,662.7523809523809,593.9101628545769
5250,671.952380952381,587.6202998365912
5250,663.0095238095238,582.2348486280396
5250,657.6476190476191,571.9782626730857
5250,668.447619047619,578.5846191716041
5250,677.0,597.9234303582931
5250,664.447619047619,579.3307547910019
5250,661.152380952381,582.0046682999222
5250,678.1714285714286,608.6774805873383
5250,663.0666666666667,583.8980058793156
5250,664.5714285714286,561.407293914021
5250,669.8666666666667,587.9201284701157
5250,671.6,575.4518820643726
5250,681.8190476190476,589.961601348562
5250,664.6476190476191,579.9997698021281
5250,666.847619047619,583.9026872764132
5250,669.9714285714285,593.2290163590619
5250,665.3619047619047,591.0770737561908
5250,664.1714285714286,588.8803978680197
5250,675.6,594.2805750693539
5250,668.0761904761905,593.7571364220847
5250,670.5619047619048,569.731405786296
5250,667.4571428571429,594.6743891539691
5250,675.9333333333333,600.7165049880679
5250,670.2857142857143,591.7189763213408
5250,674.2,595.3954892098433
5250,654.3238095238095,586.4878271011842
5250,683.0,602.28536979298
5250,672.6476190476191,598.5501845682716
5250,657.4857142857143,585.02027826939
5250,677.2476190476191,607.1141303381398
5250,680.5238095238095,610.7920009960229
5250,676.0952380952381,584.0825043451363
5250,686.7714285714286,594.5977072520442
5250,667.8190476190476,586.2342337155392
5250,663.5238095238095,576.6636074001664
5250,666.5809523809523,581.1678108765944
5250,676.495238095238,587.8717891288156
5250,669.1619047619048,578.674563098573
5250,658.1142857142858,576.1215697483055
5250,674.7714285714286,593.0054164555145
5250,664.6190476190476,572.6156340854596
5250,675.5714285714286,593.2829623960121
5250,675.9047619047619,587.3965079878939
5250,669.504761904762,586.6543904095904
5250,665.2476190476191,572.4986052127302
5250,681.5714285714286,596.5088169570363
5250,675.5428571428571,598.9863982647039
5250,687.2761904761904,603.2609874315727
5250,678.447619047619,595.1540573819022
5250,665.2761904761904,589.7093472169246
5250,670.3428571428572,572.7855715888871
5250,671.3904761904762,584.5026945269774
5250,674.8857142857142,595.1984353263758
5250,665.6952380952381,593.9435138094967
5250,669.9428571428572,589.6208600782844
5250,673.0380952380953,592.2742354495291
5250,657.1333333333333,596.218297616484
5250,656.1428571428571,569.6012628492459
5250,665.3142857142857,586.0860868716214
5250,673.4666666666667,610.900803523806
5250,669.2095238095238,588.0014932802239
5250,671.2285714285714,580.831354216365
5250,670.8857142857142,587.2473935442283
5250,670.8952380952381,590.9278889825088
5250,663.1047619047619,591.4523516421577
5250,658.7619047619048,573.653612487694
5250,667.6571428571428,595.3595444862577
5250,667.6952380952381,585.6459376304412
5250,672.8761904761905,597.5278546244972
5250,658.847619047619,582.3329972079448
5250,670.152380952381,586.5513216850864
5250,682.6476190476191,584.4988407818132
5250,675.0,574.477195038278
5250,682.1619047619048,596.5139941488544
5250,670.0666666666667,592.7383549765592
5250,673.4190476190477,591.5819193114643
5250,664.5714285714286,575.3409400337434
5250,663.0761904761905,590.2936830851652
5250,663.8190476190476,585.8140332408827
5250,671.6761904761905,589.4530555279206
5250,683.9333333333333,600.5786537707442
5250,670.1047619047619,573.7687342941533
5250,673.552380952381,601.4799601768384
5250,678.0285714285715,589.8640837336272
5250,674.5238095238095,598.0070169239233
5250,666.2380952380952,587.4883103000681
5250,659.0095238095238,565.0678593085814
5250,668.4761904761905,572.6476203147571
5250,667.4666666666667,582.4518466369504
5250,670.6095238095238,580.5522903357275
5250,670.7428571428571,591.2514738299791
5250,676.4190476190477,600.6212146159274
5250,664.152380952381,602.4985244945755
5250,655.1904761904761,563.4901544792165
5250,668.1809523809524,586.5244083087676
5250,673.0380952380953,581.6104149164017
5250,681.7809523809524,598.1009387808396
5250,674.447619047619,613.519068372154
5250,658.9809523809524,569.3511843017098
5250,661.552380952381,575.5778625239719
5250,673.2952380952381,597.0596193220099
5250,679.3904761904762,609.2501323092355
5250,653.552380952381,572.0341728212428
5250,661.5428571428571,577.6842938849563
5250,667.3333333333334,579.7294388093658
5250,665.4095238095238,571.1022541289798
5250,663.4380952380952,597.8914445793097
5250,663.0095238095238,576.9701567794118
5250,649.9904761904762,564.2175364881223
5250,689.3142857142857,613.2544770366069
5250,670.5142857142857,581.3532016201627
5250,682.6666666666666,603.4744901961145
5250,676.9714285714285,591.2457946234069
5250,665.0,577.3339794343684
5250,667.1714285714286,588.2280891779643
5250,669.1619047619048,581.088848608648
5250,657.1619047619048,584.0826282676031
5250,656.1809523809524,572.6807351387795
5250,673.2952380952381,593.8487850464408
5250,677.2,594.4114079530792
5250,661.2476190476191,558.4567729522455
5250,669.2095238095238,575.4485156771293
5250,671.3619047619047,591.6235550835559
5250,671.6666666666666,588.8379058493767
5250,669.552380952381,589.3144440134676
5250,656.9904761904762,561.8512681558569
5500,675.1545454545454,584.0497128025947
5500,667.1636363636363,583.3344203374367
5500,677.9090909090909,597.1433442262578
5500,682.9545454545455,598.9793574582992
5500,668.8909090909091,586.5790242887459
5500,666.8090909090909,568.367438697803
5500,666.5454545454545,583.6124747305844
5500,684.9636363636364,591.8117779293242
5500,670.8818181818182,584.2336430482427
5500,662.1272727272727,577.1703877789691
5500,676.0818181818182,579.7767694524283
5500,681.1818181818181,607.9073371645653
5500,658.8454545454546,573.8517655657906
5500,654.3,582.2629529376194
5500,669.290909090909,566.6597880314968
5500,672.2181818181818,581.8590798125699
5500,664.0181818181818,567.0047615932529
5500,682.0727272727273,606.2098902808995
5500,668.5454545454545,583.4019920239565
5500,668.2272727272727,592.7885129406441
5500,643.0818181818182,554.9560610259352
5500,668.1090909090909,588.0099465060796
5500,676.2181818181818,594.2939796219343
5500,674.9818181818182,576.0717282014956
5500,657.2181818181818,579.3771637294998
5500,660.0363636363636,582.0662243995754
5500,673.3636363636364,589.879459601285
5500,657.4090909090909,578.6466309879622
5500,654.1818181818181,567.7313414222064
5500,659.1363636363636,583.2274463125269
5500,670.3545454545455,576.412700736415
5500,662.0,582.1071441519399
5500,675.8181818181819,600.3186757020759
5500,662.1090909090909,575.6409130929162
5500,676.0,587.302307163866
5500,670.6545454545454,580.5567302381339
5500,661.5454545454545,584.576282235318
5500,673.8,590.7906228098072
5500,680.0363636363636,605.4844781025691
5500,671.0181818181818,591.782407520906
5500,671.6818181818181,606.2585621786104
5500,686.0272727272727,617.3187913592857
5500,670.3272727272728,593.2272921615198
5500,661.6454545454545,576.6567607789457
5500,677.9818181818182,594.5913184978889
5500,673.1272727272727,570.5759786724434
5500,679.5363636363636,605.3382702299258
5500,669.9545454545455,588.1739830165227
5500,672.3090909090909,587.0066864332598
5500,671.5272727272727,576.0620501472343
5500,660.6090909090909,563.23553276751
5500,671.4272727272727,597.7050497769995
5500,678.1636363636363,597.1298705592022
5500,664.0454545454545,578.4780169684086
5500,670.0181818181818,580.9296621766651
5500,675.4090909090909,595.2450342728163
5500,660.7636363636364,570.4420602762663
5500,664.6,595.5498025125416
5500,667.0,586.3136765185742
5500,661.2636363636364,589.9367790052935
5500,666.6090909090909,583.4420216650735
5500,670.9181818181818,580.2477312919211
5500,673.5727272727273,589.9470385950823
5500,663.8363636363637,575.0750232048421
5500,671.1727272727272,584.5428572683709
5500,666.6181818181818,577.0790237648753
5500,672.209090909091,583.5860393908519
5500,670.4636363636364,591.5325731025489
5500,671.6454545454545,578.2348702790342
5500,674.0909090909091,597.0842721921032
5500,662.9272727272727,584.0230180565101
5500,661.6363636363636,583.0889956597571
5500,677.2,600.446936570055
5500,668.3545454545455,590.4981885333409
5500,670.3545454545455,589.040638918505
5500,678.7363636363636,597.6120233863002
5500,650.8454545454546,568.6241079269348
5500,657.7272727272727,580.6143440606041
5500,672.5545454545454,583.7083033403154
5500,667.0545454545454,587.0682604939044
5500,673.4909090909091,592.3075022233659
5500,675.3636363636364,592.056012818086
5500,665.8545454545455,583.5093648288562
5500,669.4363636363636,594.2118160336847
5500,665.0454545454545,568.0112816799526
5500,651.3363636363637,556.4722777914576
5500,681.2363636363636,600.8907921845961
5500,663.0181818181818,572.7601271961807
5500,665.6181818181818,583.958808974154
5500,676.0909090909091,598.920385442985
5500,666.0818181818182,581.021837045706
5500,668.0363636363636,588.2517693405022
5500,664.1272727272727,570.0306707711742
5500,685.2363636363636,607.4845591344498
5500,681.2454545454545,601.5854762264557
5500,653.6909090909091,557.3508890759205
5500,671.6909090909091,585.9455876918412
5500,681.8090909090909,590.1259495065369
5500,666.9818181818182,571.8516810537213
5500,665.4090909090909,591.5744139075681
5500,666.5636363636364,578.1516084160362
5500,678.5818181818182,604.7466694533142
5500,653.9090909090909,583.4873145844662
5500,667.6545454545454,583.2114451483836
5500,672.5545454545454,581.0428882052377
5500,653.8363636363637,582.9757600959958
5500,685.2545454545455,612.1466169645611
5500,668.8636363636364,581.298764949859
5500,665.5363636363636,576.031867446628
5500,686.2,599.7571599481668
5500,657.6272727272727,575.1936489580295
5500,660.290909090909,572.0485571483746
5500,649.7454545454545,561.1805160287088
5500,671.2454545454545,591.5749347195415
5500,667.9272727272727,569.6852992357177
5500,660.3454545454546,587.9094462796064
5500,658.2272727272727,566.1143822600278
5500,670.3909090909091,591.8968982003314
5500,673.8090909090909,596.575789522696
5500,681.290909090909,601.5691352311968
5500,675.4636363636364,582.8279518047832
5500,678.4545454545455,597.0582221702981
5500,676.4181818181818,589.0487613990756
5500,664.1454545454545,567.5897179599754
5500,660.8545454545455,576.1852580292625
5500,668.7,579.512993814634
5500,676.1272727272727,581.9482187069553
5500,669.4818181818182,584.8131050611295
5500,679.3272727272728,597.3988329582129
5500,684.4363636363636,617.4165755538112
5500,682.4272727272727,600.2937305124566
5500,674.3363636363637,590.6067877772782
5500,671.3454545454546,601.4246788231429
5500,666.5090909090909,590.0332771117012
5500,677.4909090909091,597.3195238343704
5500,667.0454545454545,582.5632214831223
5500,659.8090909090909,574.3998131718889
5500,659.8818181818182,574.1991138940343
5500,660.7,572.8870751806946
5500,671.1,592.4646280197203
5500,666.0181818181818,589.6306699470006
5500,670.4818181818182,586.7073334499637
5500,672.0545454545454,589.4735376335802
5500,684.1090909090909,592.8124238891721
5500,663.2818181818182,581.7516282247509
5500,670.5090909090909,586.1541178882525
5500,663.6818181818181,578.1055177642068
5500,676.6727272727272,589.1190820984854
5500,670.3181818181819,583.5349865933596
5500,662.7454545454545,576.9861418906734
5500,669.6818181818181,587.7053905087632
5500,672.290909090909,592.2740665581732
5500,663.5636363636364,590.5495364838773
5500,664.8727272727273,570.9972792339399
5500,665.0727272727273,588.7568522525918
5500,667.2181818181818,580.287458260883
5500,680.290909090909,586.9402222226807
5500,659.6545454545454,584.4698209234143
5500,670.6545454545454,590.7450832537074
5500,663.2545454545455,579.7489650524086
5500,671.9727272727273,603.8395476086329
5500,661.4363636363636,583.6453862230936
5500,670.5636363636364,595.882729879458
5500,669.2181818181818,602.4780098864142
5500,675.7272727272727,601.9581065019983
5500,672.4818181818182,597.7720184426985
5500,663.3636363636364,582.5020909408079
5500,664.709090909091,576.0879090974437
5500,667.5727272727273,576.2999685941801
5500,678.4636363636364,588.4203070668067
5500,669.8454545454546,582.7218841759083
5500,679.7636363636364,595.6253692514009
5500,663.1909090909091,575.5748904033339
5500,675.9272727272727,595.7688341980074
5500,662.2,582.703164726105
5500,679.6090909090909,610.8378239680993
5500,673.1818181818181,592.898016400156
5500,666.8363636363637,584.1491018765162
5500,663.7363636363636,582.3837718966722
5500,659.2818181818182,565.3315460348456
5500,676.0636363636364,593.7808407649275
5500,677.0909090909091,604.3288470459613
5500,680.5454545454545,599.8368510969332
5500,675.4363636363636,608.9747647745606
5500,674.1181818181818,584.9674774459017
5500,668.8090909090909,595.8396214274525
5500,680.2727272727273,579.393035215473
5500,675.3636363636364,584.2340397675752
5500,664.5909090909091,594.4755640739086
5500,673.8363636363637,590.1479094611133
5500,678.2454545454545,599.0157940908135
5500,675.2181818181818,591.1233124979191
5500,671.0818181818182,594.631752077294
5500,668.6363636363636,580.9091264760268
5500,658.0454545454545,569.2429563801644
5500,665.1181818181818,584.4796323042509
5500,672.9818181818182,604.2711760582959
5500,658.0545454545454,585.0008832373074
5500,662.2272727272727,584.9009575691334
5500,660.6272727272727,571.1306705934834
5500,674.2363636363636,598.4623163844416
5500,665.5818181818182,591.5057270424074
5500,675.4181818181818,584.8514245176552
5500,666.3181818181819,584.9658798413052
5500,673.7,592.7145879150206
5500,683.0,595.8402012742556
5500,657.0727272727273,591.0914205417099
5500,661.2,574.3391585909053
5500,677.709090909091,579.456976918195
5500,669.5090909090909,580.9571529413498
5500,663.9,573.8054540442336
5500,658.0181818181818,574.4897179524258
